xpath,variable_name_old ,variable_name_new,len(),description,location_code_xsd,location_code,form,form_type,form_part,form_line_number,variable_scope,data_type_xsd,data_type_simple,rdb_relationship,rdb_table ,required,versions,latest_version,duplicated,current_version,production_rule,validated
/Return/ReturnData/IRS990ScheduleA/DistributableAmountGrp/CYAdjNetIncomeDistributableAmt,SA_05_PZ_DACYANIDISTR,SA_05_DIST_AMT_NETINCOME_ADJ_CY,31,Adjusted net income amount for prior year - distributable amount (from Section A; line 8; Column A),[DistributableAmountGrp] Part V Section C; [CYAdjNetIncomeDistributableAmt] Part V Section C Line 1(B),SCHED-A-PART-05-SECTION-C-LINE-01-CY,SCHED-A,SZ,PART-05,Section C Line 01 CY,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/CYPct85AdjustedNetIncomeAmt,SA_05_PZ_CYYPPCADNEIN,SA_05_DIST_AMT_85PCT_L1_CY,26,85% Percent of adjusted net income amount - distributable amount,,SCHED-A-PART-05-SECTION-C-LINE-02-CY,SCHED-A,SZ,PART-05,Section C Line 02 CY,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,,,,,,
/Return/ReturnData/IRS990ScheduleA/DistributableAmountGrp/CYPct85AdjustedNetIncomeAmt,SA_05_PZ_DACYPANINCOM,SA_05_DIST_AMT_85PCT_L1_CY,26,85% Percent of adjusted net income amount - distributable amount,[DistributableAmountGrp] Part V Section C; [CYPct85AdjustedNetIncomeAmt] Part V Section C Line 2(B),SCHED-A-PART-05-SECTION-C-LINE-02-CY,SCHED-A,SZ,PART-05,Section C Line 02 CY,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/CYTotalMinAstDistributableAmt,SA_05_PZ_CYYTTOMIASDI,SA_05_DIST_AMT_ASSET_MINIMUM_CY,31,Minimum asset amount for prior year - distributable amount (from Section B; line 8; Column A),,SCHED-A-PART-05-SECTION-C-LINE-03-CY,SCHED-A,SZ,PART-05,Section C Line 03 CY,PZ,,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,,,,,,
/Return/ReturnData/IRS990ScheduleA/DistributableAmountGrp/CYTotalMinAstDistributableAmt,SA_05_PZ_DACYTMADISTR,SA_05_DIST_AMT_ASSET_MINIMUM_CY,31,Minimum asset amount for prior year - distributable amount (from Section B; line 8; Column A),[DistributableAmountGrp] Part V Section C; [CYTotalMinAstDistributableAmt] Part V Section C Line 3(B),SCHED-A-PART-05-SECTION-C-LINE-03-CY,SCHED-A,SZ,PART-05,Section C Line 03 CY,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/CYGreaterAdjustedMinimumAmt,SA_05_PZ_CYYGGRADMIIN,SA_05_DIST_AMT_GREATER_L23_CY,29,Greater of 85% adjusted net income amount and minimum assets amount,,SCHED-A-PART-05-SECTION-C-LINE-04-CY,SCHED-A,SZ,PART-05,Section C Line 04 CY,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,,,,,,
/Return/ReturnData/IRS990ScheduleA/DistributableAmountGrp/CYGreaterAdjustedMinimumAmt,SA_05_PZ_DACYGAMINIMU,SA_05_DIST_AMT_GREATER_L23_CY,29,Greater of 85% adjusted net income amount and minimum assets amount,[DistributableAmountGrp] Part V Section C; [CYGreaterAdjustedMinimumAmt] Part V Section C Line 4(B),SCHED-A-PART-05-SECTION-C-LINE-04-CY,SCHED-A,SZ,PART-05,Section C Line 04 CY,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/CYIncomeTaxImposedPYAmt,SA_05_PZ_CYITIPY,SA_05_DIST_AMT_IMCOME_TAX_CY,28,Income tax imposed in prior year,,SCHED-A-PART-05-SECTION-C-LINE-05-CY,SCHED-A,SZ,PART-05,Section C Line 05 CY,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,,,,,,
/Return/ReturnData/IRS990ScheduleA/DistributableAmountGrp/CYIncomeTaxImposedPYAmt,SA_05_PZ_DACYITIPY,SA_05_DIST_AMT_IMCOME_TAX_CY,28,Income tax imposed in prior year,[DistributableAmountGrp] Part V Section C; [CYIncomeTaxImposedPYAmt] Part V Section C Line 5(B),SCHED-A-PART-05-SECTION-C-LINE-05-CY,SCHED-A,SZ,PART-05,Section C Line 05 CY,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/CYDistributableAsAdjustedAmt,SA_05_PZ_CYYDDIASADDJ,SA_05_DIST_AMT_ADJ_CY,21,Distributable amount as adjusted unless subject to emergency temporary reduction,,SCHED-A-PART-05-SECTION-C-LINE-06-CY,SCHED-A,SZ,PART-05,Section C Line 06 CY,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,,,,,,
/Return/ReturnData/IRS990ScheduleA/DistributableAmountGrp/CYDistributableAsAdjustedAmt,SA_05_PZ_DACYDAADJUST,SA_05_DIST_AMT_ADJ_CY,21,Distributable amount as adjusted unless subject to emergency temporary reduction,[DistributableAmountGrp] Part V Section C; [CYDistributableAsAdjustedAmt] Part V Section C Line 6(B),SCHED-A-PART-05-SECTION-C-LINE-06-CY,SCHED-A,SZ,PART-05,Section C Line 06 CY,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributableAmountGrp/FirstYearType3NonFuncInd,SA_05_PZ_DAFYTNFIND,SA_05_DIST_AMT_FIRST_Y_T3_X,27,First year as a non-functionally-integrated Type III supporting organization,[DistributableAmountGrp] Part V Section C; [FirstYearType3NonFuncInd] Part V Section C Line 7,SCHED-A-PART-05-SECTION-C-LINE-07-CY,SCHED-A,SZ,PART-05,Section C Line 07 CY,PZ,CheckboxType,checkbox,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,,,
/Return/ReturnData/IRS990ScheduleA/FirstYearType3NonFuncInd,SA_05_PZ_FIYETYNOFUIN,SA_05_DIST_AMT_FIRST_Y_T3_X,27,First year as a non-functionally-integrated Type III supporting organization,,SCHED-A-PART-05-SECTION-C-LINE-07-CY,SCHED-A,SZ,PART-05,Section C Line 07 CY,PZ,CheckboxType,checkbox,ONE,SA-P05-T00-SUPPORT-ORGS,,,,,,,
/Return/ReturnData/IRS990ScheduleA/DistributionsGrp/CYPaidAccomplishExemptPrpsAmt,SA_05_PZ_DCYPAEPRPS,SA_05_DIST_PAID_ORG_EXEMPT_CY,29,Amounts paid to supported organizations to accomplish exempt purpose - Current Year,[DistributionsGrp] Part V Section D Group; [CYPaidAccomplishExemptPrpsAmt] Part V Section D Line 1,SCHED-A-PART-05-SECTION-D-LINE-01-CY,SCHED-A,SZ,PART-05,Section D Line 01 CY,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionsGrp/CYPdInExcessIncomeActivityAmt,SA_05_PZ_DCYIEIACTIVI,SA_05_DIST_PAID_EXCESS_INCOME_CY,32,Amounts paid to perform activity that directly furthers exempt purpose - in excess of income from activity,[DistributionsGrp] Part V Section D Group; [CYPdInExcessIncomeActivityAmt] Part V Section D Line 2,SCHED-A-PART-05-SECTION-D-LINE-02-CY,SCHED-A,SZ,PART-05,Section D Line 02 CY,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionsGrp/CYAdministrativeExpensePaidAmt,SA_05_PZ_DICYYAADEXPA,SA_05_DIST_PAID_EXP_ADMIN_CY,28,Administrative expenses paid to accomplish exempt purposes,[DistributionsGrp] Part V Section D Group; [CYAdministrativeExpensePaidAmt] Part V Section D Line 3,SCHED-A-PART-05-SECTION-D-LINE-03-CY,SCHED-A,SZ,PART-05,Section D Line 03 CY,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionsGrp/ExemptUseAssetsAcquisPaidAmt,SA_05_PZ_DIEXUSASACPA,SA_05_DIST_PAID_EXEMPT_ASSET_CY,31,Amounts paid to acquire exempt-use assets,[DistributionsGrp] Part V Section D Group; [ExemptUseAssetsAcquisPaidAmt] Part V Section D Line 4,SCHED-A-PART-05-SECTION-D-LINE-04-CY,SCHED-A,SZ,PART-05,Section D Line 04 CY,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionsGrp/QualifiedSetAsideAmt,SA_05_PZ_DISQUASETASI,SA_05_DIST_PAID_SET_ASIDE_CY,28,Qualified set-aside amounts,[DistributionsGrp] Part V Section D Group; [QualifiedSetAsideAmt] Part V Section D Line 5,SCHED-A-PART-05-SECTION-D-LINE-05-CY,SCHED-A,SZ,PART-05,Section D Line 05 CY,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,,,
/Return/ReturnData/IRS990ScheduleA/DistributionsGrp/CYOtherDistributionsAmt,SA_05_PZ_DICYYOOTDIIS,SA_05_DIST_PAID_OTH_CY,22,Other distributions - Current Year,[DistributionsGrp] Part V Section D Group; [CYOtherDistributionsAmt] Part V Section D Line 6,SCHED-A-PART-05-SECTION-D-LINE-06-CY,SCHED-A,SZ,PART-05,Section D Line 06 CY,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionsGrp/CYTotalAnnualDistributionsAmt,SA_05_PZ_DICYYTTOANDI,SA_05_DIST_PAID_TOT_CY,22,Total annual distributions - Current Year,[DistributionsGrp] Part V Section D Group; [CYTotalAnnualDistributionsAmt] Part V Section D Line 7,SCHED-A-PART-05-SECTION-D-LINE-07-CY,SCHED-A,SZ,PART-05,Section D Line 07 CY,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionsGrp/CYDistriAttentiveSuprtOrgAmt,SA_05_PZ_DCYDASORG,SA_05_DIST_PAID_ATTENTIVE_CY,28,Distributions to attentive supported organizations to which the org is responsive,[DistributionsGrp] Part V Section D Group; [CYDistriAttentiveSuprtOrgAmt] Part V Section D Line 8,SCHED-A-PART-05-SECTION-D-LINE-08-CY,SCHED-A,SZ,PART-05,Section D Line 08 CY,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionsGrp/CYDistributableAsAdjustedAmt,SA_05_PZ_DICYYDDIASAD,SA_05_DIST_PAID_ADJ_CY,22,Distributable amount for current year (from Section C; line 6),[DistributionsGrp] Part V Section D Group; [CYDistributableAsAdjustedAmt] Part V Section D Line 9,SCHED-A-PART-05-SECTION-D-LINE-09-CY,SCHED-A,SZ,PART-05,Section D Line 09 CY,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionsGrp/CYDistributionYrRt,SA_05_PZ_DICYYDDIRTT,SA_05_DIST_PAID_DIVIDE_L89_CY,29,Distributions to attentive supported org divided by Distributable amount,[DistributionsGrp] Part V Section D Group; [CYDistributionYrRt] Part V Section D Line 10,SCHED-A-PART-05-SECTION-D-LINE-10-CY,SCHED-A,SZ,PART-05,Section D Line 10 CY,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/CYDistributableAsAdjustedAmt,SA_05_PZ_DACURRYEAR,SA_05_DIST_ALLOC_ADJ_DA,23,Distributable amount for current year (from Section C; line 6),[DistributionAllocationsGrp] Part V Section E Group; [CYDistributableAsAdjustedAmt] Part V Section E Line 1(iii),SCHED-A-PART-05-SECTION-E-LINE-01-COL-iii,SCHED-A,SZ,PART-05,Section E Line 01 Column (iii),PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/UnderdistributionsAmt,SA_05_PZ_DISTALLOUNDE,SA_05_DIST_ALLOC_UNDERDIST_UD,29,Underdistributions for years prior to current year,[DistributionAllocationsGrp] Part V Section E Group; [UnderdistributionsAmt] Part V Section E Line 2(ii),SCHED-A-PART-05-SECTION-E-LINE-02-COL-ii,SCHED-A,SZ,PART-05,Section E Line 02 Column (ii),PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/ExcessDistributionCyovYr2Amt,SA_05_PZ_DIALEXDICYYO2,SA_05_DIST_ALLOC_EXCESS_CY_M2,29,Excess distributions carryover - year 2,[DistributionAllocationsGrp] Part V Section E Group; [ExcessDistributionCyovYr2Amt] Part V Section E Line 3(d),SCHED-A-PART-05-SECTION-E-LINE-03D,SCHED-A,SZ,PART-05,Section E Line 03d,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/ExcessDistributionCyovYr1Amt,SA_05_PZ_DIALEXDICYYO1,SA_05_DIST_ALLOC_EXCESS_CY_M1,29,Excess distributions carryover - year 1,[DistributionAllocationsGrp] Part V Section E Group; [ExcessDistributionCyovYr1Amt] Part V Section E Line 3(e),SCHED-A-PART-05-SECTION-E-LINE-03E,SCHED-A,SZ,PART-05,Section E Line 03e,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/TotalExcessDistributionCyovAmt,SA_05_PZ_DIALTOEXDICY,SA_05_DIST_ALLOC_EXCESS_TOT_ED,30,Excess distributions carryover amount,[DistributionAllocationsGrp] Part V Section E Group; [TotalExcessDistributionCyovAmt] Part V Section E Line 3(f)(i),SCHED-A-PART-05-SECTION-E-LINE-03F-COL-i,SCHED-A,SZ,PART-05,Section E Line 03f Column (i),PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/CyovAppliedUnderdistriPYAmt,SA_05_PZ_DACAUPY,SA_05_DIST_ALLOC_EXCESS_APPLY_UD,32,Carryover applied to underdistributions of prior years,[DistributionAllocationsGrp] Part V Section E Group; [CyovAppliedUnderdistriPYAmt] Part V Section E Line 3(g)(ii),SCHED-A-PART-05-SECTION-E-LINE-03G-COL-ii,SCHED-A,SZ,PART-05,Section E Line 03g Column (ii),PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/CyovAppliedUnderdistrCPYAmt,SA_05_PZ_DACAUCPY,SA_05_DIST_ALLOC_EXCESS_APPLY_DA,32,Carryover applied to current year  distributable amount,[DistributionAllocationsGrp] Part V Section E Group; [CyovAppliedUnderdistrCPYAmt] Part V Section E Line 3(h)(iii),SCHED-A-PART-05-SECTION-E-LINE-03H-COL-iii,SCHED-A,SZ,PART-05,Section E Line 03h Column (iii),PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/ExcessDistributionCyovAmt,SA_05_PZ_DIALEXDICYYO,SA_05_DIST_ALLOC_EXCESS_REMAIN,30,Excess distributions carryover amount,[DistributionAllocationsGrp] Part V Section E Group; [ExcessDistributionCyovAmt] Part V Section E Line 3(j),SCHED-A-PART-05-SECTION-E-LINE-03J-COL-i,SCHED-A,SZ,PART-05,Section E Line 03j Column (i),PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/CYTotalAnnualDistributionsAmt,SA_05_PZ_DACYTADISTRI,SA_05_DIST_ALLOC_DIST_TOT,25,Total annual distributions from current year (from Section D; line 7),[DistributionAllocationsGrp] Part V Section E Group; [CYTotalAnnualDistributionsAmt] Part V Section E Line 4,SCHED-A-PART-05-SECTION-E-LINE-04,SCHED-A,SZ,PART-05,Section E Line 04,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/CYDistribAppUnderdistriPYAmt,SA_05_PZ_DACYDAUPY,SA_05_DIST_ALLOC_DIST_APPLY_UD,30,Current year distributions applied to underdistributions of prior years,[DistributionAllocationsGrp] Part V Section E Group; [CYDistribAppUnderdistriPYAmt] Part V Section E Line 4a(ii),SCHED-A-PART-05-SECTION-E-LINE-04A-COL-ii,SCHED-A,SZ,PART-05,Section E Line 04a Column (ii),PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/CYDistriAppDistributableAmt,SA_05_PZ_DACYDADISTRI,SA_05_DIST_ALLOC_DIST_APPLY_DA,30,Current year distributions applied to distributable amount,[DistributionAllocationsGrp] Part V Section E Group; [CYDistriAppDistributableAmt] Part V Section E Line 4b(iii),SCHED-A-PART-05-SECTION-E-LINE-04B-COL-iii,SCHED-A,SZ,PART-05,Section E Line 04b Column (iii),PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/ExcessDistributionAmt,SA_05_PZ_DISALLEXCDIS,SA_05_DIST_ALLOC_DIST_REMAIN,28,Excess distributions current year amount,[DistributionAllocationsGrp] Part V Section E Group; [ExcessDistributionAmt] Part V Section E Line 4c(i),SCHED-A-PART-05-SECTION-E-LINE-04C-COL-i,SCHED-A,SZ,PART-05,Section E Line 04c Column (i),PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/RemainingUnderdistriPYAmt,SA_05_PZ_DIALREUNPYY,SA_05_DIST_ALLOC_REMAINING_UD,29,Remaining underdistributions - prior years,[DistributionAllocationsGrp] Part V Section E Group; [RemainingUnderdistriPYAmt] Part V Section E Line 5(ii),SCHED-A-PART-05-SECTION-E-LINE-05-COL-ii,SCHED-A,SZ,PART-05,Section E Line 05 Column (ii),PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/RemainingUnderdistriCYAmt,SA_05_PZ_DIALREUNCYY,SA_05_DIST_ALLOC_REMAINING_DA,29,Remaining underdistributions - current years,[DistributionAllocationsGrp] Part V Section E Group; [RemainingUnderdistriCYAmt] Part V Section E Line 6(iii),SCHED-A-PART-05-SECTION-E-LINE-06-COL-iii,SCHED-A,SZ,PART-05,Section E Line 06 Column (iii),PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/ExcessDistriCyovToNextYrAmt,SA_05_PZ_DAEDCTNEXT,SA_05_DIST_ALLOC_EXCESS_NY_TOT,30,Excess distribution carryover to next year,[DistributionAllocationsGrp] Part V Section E Group; [ExcessDistriCyovToNextYrAmt] Part V Section E Line 7(i),SCHED-A-PART-05-SECTION-E-LINE-07-COL-i,SCHED-A,SZ,PART-05,Section E Line 07 Column (i),PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/ExcessFromYear3Amt,SA_05_PZ_DIALEXFRYEEA3,SA_05_DIST_ALLOC_EXCESS_NY_M3,29,Excess from year 3,[DistributionAllocationsGrp] Part V Section E Group; [ExcessFromYear3Amt] Part V Section E Line 8c,SCHED-A-PART-05-SECTION-E-LINE-08C,SCHED-A,SZ,PART-05,Section E Line 08c,PZ,,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/ExcessFromYear2Amt,SA_05_PZ_DIALEXFRYEEA2,SA_05_DIST_ALLOC_EXCESS_NY_M2,29,Excess from year 2,[DistributionAllocationsGrp] Part V Section E Group; [ExcessFromYear2Amt] Part V Section E Line 8d,SCHED-A-PART-05-SECTION-E-LINE-08D,SCHED-A,SZ,PART-05,Section E Line 08d,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/DistributionAllocationsGrp/ExcessFromYear1Amt,SA_05_PZ_DIALEXFRYEEA1,SA_05_DIST_ALLOC_EXCESS_NY_M1,29,Excess from year 1,[DistributionAllocationsGrp] Part V Section E Group; [ExcessFromYear1Amt] Part V Section E Line 8e,SCHED-A-PART-05-SECTION-E-LINE-08E,SCHED-A,SZ,PART-05,Section E Line 08e,PZ,USAmountNNType,numeric,ONE,SA-P05-T00-SUPPORT-ORGS,,2014v5.0;2014v6.0;2015v2.0;2015v2.1;2015v3.0;2016v3.0,2016,F,T,,
/Return/ReturnData/IRS990ScheduleA/GeneralExplanation,SA_04_PZ_GENERAEXPLAN,SA_06_EXPLANATION_TEXT,22,Additional explanations provided by the taxpayer,[GeneralExplanation] Part IV,SCHED-A-PART-06,SCHED-A,SZ,PART-06,Part 06,PZ,ExplanationType,text,ONE,SA-P06-T99-EXPLANATION-TEXT,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5;2012v2.0;2012v2.1;2012v2.2;2012v2.3;2012v3.0,2012,F,,,
/Return/ReturnData/IRS990ScheduleA/GeneralExplanationTxt,SA_04_PZ_GENERAEXPLAN,SA_06_EXPLANATION_TEXT,22,Additional explanations provided by the taxpayer,,SCHED-A-PART-06,SCHED-A,SZ,PART-06,Part 06,PZ,,text,ONE,SA-P06-T99-EXPLANATION-TEXT,,,,,,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIVGrp/ExplanationTxt,SA_04_PZ_EXPLANATIONX,SA_06_EXPLANATION_TEXT,22,Form; part and line number reference explanation,"[Form990ScheduleAPartIVGrp] Schedule A, Part IV; [ExplanationTxt] Part IV",SCHED-A-PART-06,SCHED-A,SZ,PART-06,Part 06,PZ,,text,ONE,SA-P06-T99-EXPLANATION-TEXT,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartIVGrp/FormAndLineReferenceDesc,SA_06_PZ_FOANLIREDEES,SA_06_FORM_LINE_REFERENCE,25,Form; part and line number reference,"[Form990ScheduleAPartIVGrp] Schedule A, Part IV; [FormAndLineReferenceDesc] Schedule A, Part IV",SCHED-A-PART-06,SCHED-A,SZ,PART-06,Part 06,PZ,,text,ONE,SA-P06-T99-EXPLANATION-TEXT,,2013v3.0;2013v3.1;2013v4.0,2013,F,T,,
/Return/ReturnData/IRS990ScheduleA/SupportingOrg509a3Type3Other,SA_01_PZ_SUPORGTYPOTH,SA_99_PCSTAT_SUPPORT_T3_OTH_X,29,Supporting organization 509(a)(3) - Type 3 Other (see SA-FORM-VERSION-2011-PART-01),[SupportingOrg509a3Type3Other] Part I Line 11d,SCHED-A-PART-99-LINE-11D,SCHED-A,SZ,PART-99,Line 11d,PZ,CheckboxType,checkbox,ONE,SA-P99-T00-PUBLIC-CHARITY-STATUS,,2009v1.0;2009v1.1;2009v1.2;2009v1.3;2009v1.4;2009v1.7;2010v3.2;2010v3.4;2010v3.6;2010v3.7;2011v1.2;2011v1.3;2011v1.4;2011v1.5,2011,F,T,,
/Return/ReturnData/IRS990ScheduleA/Form990ScheduleAPartI/SupportingOrg509a3Type3Other,SA_01_PZ_SUPORGTYPOTH,SA_99_PCSTAT_SUPPORT_T3_OTH_X,29,Supporting organization 509(a)(3) - Type 3 Other (see SA-FORM-VERSION-2011-PART-01),,SCHED-A-PART-99-LINE-11D,SCHED-A,SZ,PART-99,Line 11d,PZ,,checkbox,ONE,SA-P99-T00-PUBLIC-CHARITY-STATUS,,,,,,,
