Versions,Source,Line,Description,Type,MinOccur,MaxOccur,Xpath,2007v2.0,2007v2.1,2007v2.10,2007v2.11,2007v2.2,2007v2.3,2007v2.4,2007v2.6,2008v2.10,2008v2.5,2008v2.7,2008v2.9,2009v1.0,2009v1.1,2009v1.2,2009v1.3,2009v1.4,2009v1.7,2010v3.2,2010v3.4,2010v3.6,2010v3.7,2011v1.2,2011v1.3,2011v1.4,2011v1.5,2012v2.0,2012v2.1,2012v2.2,2012v2.3,2012v3.0,2013v3.0,2013v3.1,2013v4.0,2014v5.0,2014v6.0
2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleN,Part I Line 4a,Is the organization required to notify the attorney general or other appropriate state official of its intent to dissolve?,BooleanType,0,,/Return/ReturnData/IRS990ScheduleN/RequiredToNotifyAG,,,,,,,,,,,,,1,,16,28,15,146,427,472,3,37,1022,25,,239,338,964,37,158,2,,,,,
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0,IRS990ScheduleN,Part I Line 5a,Is the organization required to notify the attorney general or other appropriate state official of its intent to dissolve?,BooleanType,0,,/Return/ReturnData/IRS990ScheduleN/RequiredToNotifyAG,,,,,,,,,,,,,1,,16,28,15,146,427,472,3,37,1022,25,,239,338,964,37,158,2,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleN,Part I Line 4a,Is the organization required to notify the attorney general or other appropriate state official of its intent to dissolve?,BooleanType,0,,/Return/ReturnData/IRS990ScheduleN/RequiredToNotifyAGInd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567,933,430,1687,87
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleN,Part III,"Form, part and line number reference explanation",ExplanationType,0,,/Return/ReturnData/IRS990ScheduleN/SupplementalInformationDetail/ExplanationTxt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539,382,487,980,81
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleN,Part III,"Form, part and line number reference",LineExplanationType,0,,/Return/ReturnData/IRS990ScheduleN/SupplementalInformationDetail/FormAndLineReferenceDesc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539,383,487,980,81
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9,IRS990ScheduleO,,Explanation,ExplanationType,0,,/Return/ReturnData/IRS990ScheduleO/GeneralExplanation/Explanation,,,,,,,,,89,7,137,269,17,647,8449,24324,14674,134813,518143,450483,3800,57794,1021355,25311,1,268293,598164,720969,55692,153719,5726,,,,,
2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleO,,Explanation,ExplanationType,1,,/Return/ReturnData/IRS990ScheduleO/GeneralExplanation/Explanation,,,,,,,,,89,7,137,269,17,647,8449,24324,14674,134813,518143,450483,3800,57794,1021355,25311,1,268293,598164,720969,55692,153719,5726,,,,,
2008v1.0,IRS990ScheduleO,,Explanation,MediumExplanationType,0,,/Return/ReturnData/IRS990ScheduleO/GeneralExplanation/Explanation,,,,,,,,,89,7,137,269,17,647,8449,24324,14674,134813,518143,450483,3800,57794,1021355,25311,1,268293,598164,720969,55692,153719,5726,,,,,
2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleO,,Identifier,LineExplanationType,0,,/Return/ReturnData/IRS990ScheduleO/GeneralExplanation/Identifier,,,,,,,,,89,,133,265,,,8235,17032,14103,130981,426312,300657,3800,57623,700282,24240,,178867,535157,346918,4746,153710,3941,,,,,
2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleO,,Return reference,LineExplanationType,0,,/Return/ReturnData/IRS990ScheduleO/GeneralExplanation/ReturnReference,,,,,,,,,67,,62,42,,,5650,7179,3192,52661,333834,305535,3799,53317,783996,21061,,259585,415799,689213,4427,148506,4678,,,,,
2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990,Part IV Line 38,Governing body and public disclosure explained in Schedule O?,BooleanType,1,,/Return/ReturnData/IRS990/ScheduleORequired,,,,,,,,,,,,,17,85,1834,3452,2962,24961,53378,61543,642,7434,122522,3021,1,33960,45608,103157,7743,22553,629,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990,Part IV Line 38,Governing body and public disclosure explained in Schedule O?,BooleanType,1,,/Return/ReturnData/IRS990/ScheduleORequiredInd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52326,83329,62616,148866,14813
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleO,,"Form, part and line number reference explanation",ExplanationType,1,,/Return/ReturnData/IRS990ScheduleO/SupplementalInformationDetail/ExplanationTxt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360517,852507,478499,1286816,112013
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleO,,"Form, part and line number reference",LineExplanationType,0,,/Return/ReturnData/IRS990ScheduleO/SupplementalInformationDetail/FormAndLineReferenceDesc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360517,852507,478499,1286816,112013
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleR,Part V Line 1i,Exchange of assets?,BooleanType,0,,/Return/ReturnData/IRS990ScheduleR/AssetExchangeInd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18692,11858,22089,32495,3820
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleR,Part V Line 1h,Purchase of assets from other organization?,BooleanType,0,,/Return/ReturnData/IRS990ScheduleR/AssetPurchaseFromOtherOrgInd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18692,11859,22092,32499,3820
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleR,Part V Line 1g,Sale of assets to other organization?,BooleanType,0,,/Return/ReturnData/IRS990ScheduleR/AssetSaleToOtherOrgInd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18692,11861,22091,32499,3820
,,,,,,,/Return/ReturnData/IRS990ScheduleR/DividendsRelatedOrganization,,,,,,,,,,,,,,,,,,,,,,,,,,,7879,33436,552,5075,189,,,,,
2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,IRS990ScheduleR,Part V Line 1f,Dividends from related organization(s)? (Y-N),BooleanType,0,,/Return/ReturnData/IRS990ScheduleR/DivRelatedOrganizationInd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18692,10851,21399,31630,3756
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleR,Part V Line 1h,Exchange of assets?,BooleanType,0,,/Return/ReturnData/IRS990ScheduleR/ExchangeOfAssets,,,,,,,,,5,,6,19,6,,601,777,1124,11706,9938,23627,86,3305,29426,1527,,14148,7888,34709,552,5851,198,,,,,
2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleR,,,StreetAddressType,,,/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/AddressForeign/AddressLine1,,,,,,,,,,,,,,,5,9,2,59,27,99,,23,99,6,,49,23,126,2,14,7,,,,,
2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleR,,,StreetAddressType,0,,/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/AddressForeign/AddressLine2,,,,,,,,,,,,,,,1,,,,,3,,,4,,,,5,1,,,,,,,,
2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleR,,City,TextType,0,,/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/AddressForeign/City,,,,,,,,,,,,,,,4,4,2,53,19,81,,19,75,5,,43,23,96,2,11,6,,,,,
2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleR,,Country,CountryType,,,/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/AddressForeign/Country,,,,,,,,,,,,,,,5,9,2,59,27,99,,23,99,6,,49,23,126,2,14,7,,,,,
2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleR,,Postal code,TextType,0,,/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/AddressForeign/PostalCode,,,,,,,,,,,,,,,3,8,1,23,19,22,,11,26,2,,25,12,44,2,8,,,,,,
2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleR,,Province or state,TextType,0,,/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/AddressForeign/ProvinceOrState,,,,,,,,,,,,,,,1,9,1,29,22,27,,13,35,2,,27,10,49,,9,,,,,,
2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleR,,,StreetAddressType,,,/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/AddressUS/AddressLine1,,,,,,,,,,,1,7,,1,102,170,208,4031,1829,7929,8,1346,8595,630,,4396,1414,12318,111,1654,108,,,,,
2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleR,,,StreetAddressType,0,,/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/AddressUS/AddressLine2,,,,,,,,,,,,,,,12,16,,18,2,27,,13,44,,,5,23,5,,32,,,,,,
2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleR,,,CityType,,,/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/AddressUS/City,,,,,,,,,,,1,7,,1,102,170,208,4031,1829,7929,8,1346,8595,630,,4396,1414,12318,111,1654,108,,,,,
2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleR,,,StateType,,,/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/AddressUS/State,,,,,,,,,,,1,7,,1,102,170,208,4031,1829,7929,8,1346,8595,630,,4396,1414,12318,111,1654,108,,,,,
2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleR,,,ZIPCodeType,,,/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/AddressUS/ZIPCode,,,,,,,,,,,1,7,,1,102,170,208,4031,1829,7929,8,1346,8595,630,,4396,1414,12318,111,1654,108,,,,,
2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleR,Part I Column (f),Direct controlling entity - Literal for not applicable,StringType,,,/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/DirectControllingEntityNA,,,,,,,,,,,,2,,,60,2,92,1089,639,1835,3,45,1635,8,,695,553,1117,22,135,2,,,,,
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0,IRS990ScheduleR,Part I Column (F),Direct controlling entity - Literal for not applicable,StringType,,,/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/DirectControllingEntityNA,,,,,,,,,,,,2,,,60,2,92,1089,639,1835,3,45,1635,8,,695,553,1117,22,135,2,,,,,
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleR,,,BusinessNameLine1Type,,,/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/DirectControllingEntityName/BusinessNameLine1,,,,,,,,,,,1,5,,1,47,177,90,2738,1157,5735,5,1256,6474,621,,3593,869,10544,91,1529,111,,,,,
2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleR,,,BusinessNameLine2Type,0,,/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/DirectControllingEntityName/BusinessNameLine2,,,,,,,,,,,,,,,,41,,44,15,25,2,18,86,,,24,1,38,2,121,,,,,,
2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleR,Part I Column (a),EIN,EINType,0,,/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/EIN,,,,,,,,,,,1,7,,1,95,152,175,3595,1680,6490,8,1206,6821,557,,3684,1270,9314,113,1418,105,,,,,
2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0,IRS990ScheduleR,Part I Column (A),EIN,EINType,0,,/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/EIN,,,,,,,,,,,1,7,,1,95,152,175,3595,1680,6490,8,1206,6821,557,,3684,1270,9314,113,1418,105,,,,,
2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleR,Part I Column (e),End-of-year assets ($),USAmountType,0,,/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/EOYAssets,,,,,,,,,,,1,7,,1,107,106,162,3012,1080,5142,6,1228,4775,575,,3618,751,7449,67,1348,52,,,,,
2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0,IRS990ScheduleR,Part I Column (E),End-of-year assets ($),USAmountType,0,,/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartI/EOYAssets,,,,,,,,,,,1,7,,1,107,106,162,3012,1080,5142,6,1228,4775,575,,3618,751,7449,67,1348,52,,,,,
2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleR,,,StreetAddressType,,,/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartII/AddressForeign/AddressLine1,,,,,,,,,1,,,1,,,31,26,23,255,121,548,,123,548,62,,438,194,743,1,230,1,,,,,
2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleR,,,StreetAddressType,0,,/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartII/AddressForeign/AddressLine2,,,,,,,,,,,,,,,14,3,,,2,27,,4,35,1,,2,28,5,,3,,,,,,
2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,IRS990ScheduleR,,City,TextType,0,,/Return/ReturnData/IRS990ScheduleR/Form990ScheduleRPartII/AddressForeign/City,,,,,,,,,,,,1,,,31,26,23,241,109,478,,117,518,61,,368,191,651,1,216,1,,,,,
