VARIABLE_NAME,DESCRIPTION,LOCATION,XPATH,VERSION,REQUIRED,NOTES,FLAG
F9-PZ-00-FILERFORSTATE,Address of Filing Organization (Foreign Province or State),F990-PC-PART-00-SECTION-C; F990-EZ-PART-00-SECTION-C,Return/ReturnHeader/Filer/ForeignAddress/ProvinceOrState; Return/ReturnHeader/Filer/ForeignAddress/ProvinceOrState,2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7; 2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE
F9-PZ-00-FILERFORSTATE,Address of Filing Organization (Foreign Province or State),F990-PC-PART-00-SECTION-C; F990-EZ-PART-00-SECTION-C,Return/ReturnHeader/Filer/ForeignAddress/ProvinceOrStateNm; Return/ReturnHeader/Filer/ForeignAddress/ProvinceOrStateNm,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE
F9-PZ-00-FILERFOR2,Address of Filing Organization (Foreign Line 2),F990-PC-PART-00-SECTION-C; F990-EZ-PART-00-SECTION-C,Return/ReturnHeader/Filer/ForeignAddress/AddressLine2; Return/ReturnHeader/Filer/ForeignAddress/AddressLine2,2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7; 2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE
F9-PZ-02-PREPAREUSSTATE,US Address of Preparer Firm (State),F990-PC-PART-02; F990-EZ-PART-02,Return/ReturnHeader/PreparerFirm/PreparerFirmUSAddress/State; Return/ReturnHeader/PreparerFirm/PreparerFirmUSAddress/State,2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,FALSE,NA,FALSE
F9-PZ-02-PREPAREFOR2,Foreign Address of Preparer Firm (Line 2),F990-PC-PART-02; F990-EZ-PART-02,Return/ReturnHeader/PreparerFirmGrp/PreparerForeignAddress/AddressLine2; Return/ReturnHeader/PreparerFirmGrp/PreparerForeignAddress/AddressLine2,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE
F9-PZ-02-PREPAREUS2,US Address of Preparer Firm (Line 2),F990-PC-PART-02; F990-EZ-PART-02,Return/ReturnHeader/PreparerFirm/PreparerFirmUSAddress/AddressLine2; Return/ReturnHeader/PreparerFirm/PreparerFirmUSAddress/AddressLine2,2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,FALSE,NA,FALSE
F9-PZ-02-PREPAREFIRM1,Paid Preparer Firm Name (Line 1),F990-PC-PART-02; F990-EZ-PART-02,Return/ReturnHeader/PreparerFirmGrp/PreparerFirmName/BusinessNameLine1Txt; Return/ReturnHeader/PreparerFirmGrp/PreparerFirmName/BusinessNameLine1Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE
F9-PZ-02-PREPAREFOR1,Foreign Address of Preparer FIrm (Line 1),F990-PC-PART-02; F990-EZ-PART-02,Return/ReturnHeader/PreparerFirmGrp/PreparerForeignAddress/AddressLine1Txt; Return/ReturnHeader/PreparerFirmGrp/PreparerForeignAddress/AddressLine1Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE
F9-PZ-02-PREPAREUSZIP,US Address of Preparer Firm (Zip Code),F990-PC-PART-02; F990-EZ-PART-02,Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/ZIPCode; Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/ZIPCode,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE
F9-PZ-00-FILERNAME2,Name of Filing Organization (line 2),F990-PC-PART-00-SECTION-C; F990-EZ-PART-00-SECTION-C,Return/ReturnHeader/Filer/Name/BusinessNameLine2; Return/ReturnHeader/Filer/Name/BusinessNameLine2,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,FALSE,NA,FALSE
F9-PZ-00-FILERUS2,Address of Filing Organization (US Line 2),F990-PC-PART-00-SECTION-C; F990-EZ-PART-00-SECTION-C,Return/ReturnHeader/Filer/USAddress/AddressLine2Txt; Return/ReturnHeader/Filer/USAddress/AddressLine2Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE
F9-PZ-00-BUILDTS,,F990-PC-PART-00; F990-EZ-PART-00,Return/ReturnHeader/BuildTS; Return/ReturnHeader/BuildTS,,NA,NA,NA
F9-PZ-02-PREPAREUSZIP,US Address of Preparer Firm (Zip Code),F990-PC-PART-02; F990-EZ-PART-02,Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/ZIPCd; Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/ZIPCd,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE
F9-PZ-02-PREPAREFORCITY,Foreign Address of Preparer Firm (City),F990-PC-PART-02; F990-EZ-PART-02,Return/ReturnHeader/PreparerFirm/PreparerFirmForeignAddress/City; Return/ReturnHeader/PreparerFirm/PreparerFirmForeignAddress/City,2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,FALSE,NA,FALSE
F9-PZ-02-OFFICERTITLE,Signing Officer Title,F990-PC-PART-02; F990-EZ-PART-02,Return/ReturnHeader/Officer/Title; Return/ReturnHeader/Officer/Title,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,FALSE,NA,FALSE
F9-PZ-00-FILERUS1,Address of Filing Organization (US Line 1),F990-PC-PART-00-SECTION-C; F990-EZ-PART-00-SECTION-C,Return/ReturnHeader/Filer/USAddress/AddressLine1Txt; Return/ReturnHeader/Filer/USAddress/AddressLine1Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE
F9-PZ-00-FILERFORPOST,Address of Filing Organization (Foreign Postal Code),F990-PC-PART-00-SECTION-C; F990-EZ-PART-00-SECTION-C,Return/ReturnHeader/Filer/ForeignAddress/ForeignPostalCd; Return/ReturnHeader/Filer/ForeignAddress/ForeignPostalCd,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE
F9-PZ-00-TAXYEAR,Tax year,F990-PC-PART-00-SECTION-A; F990-EZ-PART-00-SECTION-A,Return/ReturnHeader/TaxYr; Return/ReturnHeader/TaxYr,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0; 2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE
F9-PZ-02-PREPAREFORCTRY,Foreign Address of Preparer Firm (Country),F990-PC-PART-02; F990-EZ-PART-02,Return/ReturnHeader/PreparerFirmGrp/PreparerForeignAddress/Country; Return/ReturnHeader/PreparerFirmGrp/PreparerForeignAddress/Country,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE
F9-PZ-02-PREPAREFIRM2,Paid Preparer Firm Name (Line 2),F990-PC-PART-02; F990-EZ-PART-02,Return/ReturnHeader/PreparerFirmGrp/PreparerFirmName/BusinessNameLine2Txt; Return/ReturnHeader/PreparerFirmGrp/PreparerFirmName/BusinessNameLine2Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE
F9-PZ-00-FILERNAME1,Name of Filing Organization (line 1),F990-PC-PART-00-SECTION-C; F990-EZ-PART-00-SECTION-C,Return/ReturnHeader/Filer/Name/BusinessNameLine1; Return/ReturnHeader/Filer/Name/BusinessNameLine1,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,FALSE,NA,FALSE
F9-PZ-02-PREPAREDATE,Date of Paid Preparer's Signature,F990-PC-PART-02; F990-EZ-PART-02,Return/ReturnHeader/Preparer/DatePrepared; Return/ReturnHeader/Preparer/DatePrepared,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,FALSE,NA,FALSE
F9-PZ-02-PREPAREUSCITY,US Address of Preparer Firm (City),F990-PC-PART-02; F990-EZ-PART-02,Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/City; Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/City,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE
F9-PZ-02-PREPAREPHONE,Paid Preparer Phone,F990-PC-PART-02; F990-EZ-PART-02,Return/ReturnHeader/Preparer/Phone; Return/ReturnHeader/Preparer/Phone,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,FALSE,NA,FALSE
F9-PZ-00-FILERUSZIP,Address of Filing Organization (US Zip Code),F990-PC-PART-00-SECTION-C; F990-EZ-PART-00-SECTION-C,Return/ReturnHeader/Filer/USAddress/ZIPCode; Return/ReturnHeader/Filer/USAddress/ZIPCode,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7; 2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE
F9-PZ-02-OFFICERNAME,Signing Officer Name,F990-PC-PART-02; F990-EZ-PART-02,Return/ReturnHeader/Officer/Name; Return/ReturnHeader/Officer/Name,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,FALSE,NA,FALSE
F9-PZ-00-FILERPHONE,Filing Organization Telephone Number,F990-PC-PART-00-SECTION-E; F990-EZ-PART-00-SECTION-E,Return/ReturnHeader/Filer/Phone; Return/ReturnHeader/Filer/Phone,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,FALSE,NA,FALSE
F9-PZ-02-PREPAREFORCTRY,Foreign Address of Preparer Firm (Country),F990-PC-PART-02; F990-EZ-PART-02,Return/ReturnHeader/PreparerFirmGrp/PreparerForeignAddress/CountryCd; Return/ReturnHeader/PreparerFirmGrp/PreparerForeignAddress/CountryCd,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE
F9-PZ-02-PREPAREFIRM1,Paid Preparer Firm Name (Line 1),F990-PC-PART-02; F990-EZ-PART-02,Return/ReturnHeader/PreparerFirm/PreparerFirmBusinessName/BusinessNameLine1; Return/ReturnHeader/PreparerFirm/PreparerFirmBusinessName/BusinessNameLine1,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,FALSE,NA,FALSE
F9-PZ-02-PREPAREUS1,US Address of Preparer FIrm (Line 1),F990-PC-PART-02; F990-EZ-PART-02,Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/AddressLine1Txt; Return/ReturnHeader/PreparerFirmGrp/PreparerUSAddress/AddressLine1Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE
F9-PZ-00-TAXPERBEGIN,Tax period begin date,F990-PC-PART-00-SECTION-A; F990-EZ-PART-00-SECTION-A,Return/ReturnHeader/TaxPeriodBeginDate; Return/ReturnHeader/TaxPeriodBeginDate,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,FALSE,NA,FALSE
