Version,Source,Xpath,Type,Description,Line,MinOccur,MaxOccur
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/WrittenProcToMonitorReqsInd,BooleanType,Written procedures to monitor requirements?,Part IV Line 7,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/AdequateBooksAndRecMaintInd,BooleanType,Adequate books and records maintained?,Part II Line 17,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/IssuanceCostsFromProceedsAmt,USAmountType,Issuance costs from proceeds,Part II Line 7,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CreditEnhancementAmt,USAmountType,Credit enhancement from proceeds,Part II Line 8,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/WorkingCapitalExpendituresAmt,USAmountType,Working capital expenditures from proceeds,Part II Line 9,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CapitalExpendituresAmt,USAmountType,Capital expenditures from proceeds,Part II Line 10,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/InReserveFundAmt,USAmountType,Gross proceeds in reserve funds,Part II Line 4,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/ChangeInUseBondFinancedPropPct,RatioType,Percentage change in use of bond financed property,Part III Line 8b,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/OtherSpentProceedsAmt,USAmountType,Other spent proceeds,Part II Line 11,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/RemedialActionTakenInd,BooleanType,Remedial action taken?,Part III Line 8c,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/TotalProceedsAmt,USAmountType,Total proceeds of issue,Part II Line 3,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/AnyLeaseArrangementsInd,BooleanType,Any lease arrangements?,Part III Line 2,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/CapitalizedInterestAmt,USAmountType,Capitalized interest from proceeds,Part II Line 5,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/RetiredAmt,USAmountType,Amount of bonds retired,Part II Line 1,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/UnspentAmt,USAmountType,Amount unspent,Part II Line 12,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/MgmtContractBondFincdPropInd,BooleanType,Management contract for bond financed property?,Part III Line 3a,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/ProcsNonqualifiedBondRemdtdInd,BooleanType,Nonqualified bonds remediated procedures?,Part III Line 9,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/SubstantialCompletionYr,YearType,Year of substantial completion,Part II Line 13,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/EngageBondCounselContractsInd,BooleanType,Bond Counsel routinely engaged to review management or service contracts?,Part III Line 3b,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/BondReferenceCd,StringType,Bond issue reference number (A-D),Part II,1,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/AnyResearchAgreementsInd,BooleanType,Any research agreements?,Part III Line 3c,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/EngageBondCounselResearchInd,BooleanType,Bond Counsel routinely engaged to review management or service contracts?,Part III Line 3d,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/ChangeInUseBondFinancedPropInd,BooleanType,Change in use of bond financed property?,Part III Line 8a,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/PrivateBusUseByOthersPct,RatioType,Percentage of private business use by others,Part III Line 4,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/RefundingTaxableBondsInd,BooleanType,Refunding taxable bonds?,Part II Line 15,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/PrivateBusConcerningUBIPct,RatioType,Percentage of private business concerning UBI,Part III Line 5,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/TotalPrivateBusinessUsePct,RatioType,Total of lines 4 and 5,Part III Line 6,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/BondIssMeetPrvtSecPymtTestInd,BooleanType,Bond issue meets private security or payment test?,Part III Line 7,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsPrivateBusUseGrp/BondReferenceCd,StringType,Bond issue reference number (A-D),Part III,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/SupplementalInformationDetail/FormAndLineReferenceDesc,LineExplanationType,"Form, part and line number reference",Part VI,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsProceedsGrp/RefundingEscrowAmt,USAmountType,Proceeds in refunding escrow,Part II Line 6,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/Form8038TFiledInd,BooleanType,Form 8038-T filed?,Part IV Line 1,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/BondIssuerEIN,EINType,Issuer EIN,Part I Column (b),0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/HedgeProviderName/BusinessNameLine2Txt,BusinessNameLine2Type,None,None,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/HedgeProviderName/BusinessNameLine1Txt,BusinessNameLine1Type,None,None,None,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GICProviderName/BusinessNameLine2Txt,BusinessNameLine2Type,None,None,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GICProviderName/BusinessNameLine1Txt,BusinessNameLine1Type,None,None,None,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/VariableRateIssueInd,BooleanType,Variable rate issue?,Part IV Line 3,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/NoRebateDueInd,BooleanType,No rebate due?,Part IV Line 2c,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/HedgeIdentifiedInBksAndRecInd,BooleanType,Hedge identified in books and records?,Part IV Line 4a,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/TermOfHedgePct,LargeRatioType,Term of hedge,Part IV Line 4c,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/SuperintegratedHedgeInd,BooleanType,Was the hedge superintegrated?,Part IV Line 4d,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/HedgeTerminatedInd,BooleanType,Was the hedge terminated?,Part IV Line 4e,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GrossProceedsInvestedInGICInd,BooleanType,Gross proceeds invested in GIC?,Part IV Line 5a,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/TermOfGICPct,LargeRatioType,Term of GIC,Part IV Line 5c,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/RegulatorySafeHarborStsfdInd,BooleanType,Regulatory safe harbor satisfied?,Part IV Line 5d,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/ProceduresCorrectiveActionGrp/BondReferenceCd,StringType,Bond issue reference number (A-D),Part V,1,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/ProceduresCorrectiveActionGrp/ProceduresCorrectiveActionInd,BooleanType,Procedures to ensure violations identified and corrected?,Part V,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/BondIssuedDt,DateType,Date issued,Part I Column (d),0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/IssuePriceAmt,USAmountType,Issue price,Part I Column (e),0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/PurposeDesc,LineExplanationType,Description of purpose,Part I Column (f),0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/IssuerName/BusinessNameLine1Txt,BusinessNameLine1Type,None,None,None,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/DefeasedInd,BooleanType,Defeased?,Part I Column (g),0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/OnBehalfOfIssuerInd,BooleanType,On behalf of issuer?,Part I Column (h),0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/IssuerName/BusinessNameLine2Txt,BusinessNameLine2Type,None,None,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/PoolFinancingInd,BooleanType,Pool financing?,Part I Column (i),0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsIssuesGrp/BondReferenceCd,StringType,Bond issue reference number (A-D),Part I,1,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/ExceptionToRebateInd,BooleanType,Exception to rebate?,Part IV Line 2b,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/GrossProceedsInvestedInd,BooleanType,Gross proceeds invested?,Part IV Line 6,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/RebateNotDueYetInd,BooleanType,Rebate not due yet?,Part IV Line 2a,0,None
2021v4.2,IRS990ScheduleK,Return/ReturnData/IRS990ScheduleK/TaxExemptBondsArbitrageGrp/BondReferenceCd,StringType,Bond issue reference number (A-D),Part IV,1,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/BusTrInvolveInterestedPrsnGrp/NameOfInterested/BusinessName/BusinessNameLine2Txt,BusinessNameLine2Type,None,None,0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/WrittenAgreementInd,BooleanType,Written agreement?,Part II Column (i),0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/TaxReimbursedAmt,USAmountType,Amount of tax reimbursed,Part I Line 3,0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/BusTrInvolveInterestedPrsnGrp/NameOfInterested/BusinessName/BusinessNameLine1Txt,BusinessNameLine1Type,None,None,None,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/PersonNm,PersonNameType,Name - Person,Part II Column (a),None,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/TotalBalanceDueAmt,USAmountType,Total balance due,Part II Column d,0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/DefaultInd,BooleanType,Default?,Part II Column (g),0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/GrntAsstBnftInterestedPrsnGrp/PersonNm,PersonNameType,Name of interested person - Person,Part III Column (a),None,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/RelationshipWithOrgTxt,LineExplanationType,Relationship with organization,Part II Column (b),0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/GrntAsstBnftInterestedPrsnGrp/CashGrantAmt,USAmountType,Amount of grant,Part III Column (c),0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/BalanceDueAmt,USAmountType,Balance due,Part II Column (f),0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/LoanFromOrganizationInd,CheckboxType,Loan from organization?,Part II Column (d),None,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/GrntAsstBnftInterestedPrsnGrp/TypeOfAssistanceTxt,LineExplanationType,Type of assistance,Part III Column (d),0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/DisqualifiedPersonExBnftTrGrp/TransactionDesc,ExplanationType,Description of transaction,Part I Column (1c),0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/GrntAsstBnftInterestedPrsnGrp/AssistancePurposeTxt,LineExplanationType,Purpose of assistance,Part III Column (e),0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/BusTrInvolveInterestedPrsnGrp/TransactionDesc,ShortExplanationType,Description of transaction,Part IV Column (d),0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/BusTrInvolveInterestedPrsnGrp/TransactionAmt,USAmountType,Amount of transaction,Part IV Column (c),0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/SupplementalInformationDetail/FormAndLineReferenceDesc,LineExplanationType,"Form, part and line number reference",Part V,0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/SupplementalInformationDetail/ExplanationTxt,ExplanationType,"Form, part and line number reference explanation",Part V,0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/BusTrInvolveInterestedPrsnGrp/NameOfInterested/PersonNm,PersonNameType,Name - Person,Part IV Column (a),None,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/OriginalPrincipalAmt,USAmountType,Original principal amount,Part II Column (e),0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/DisqualifiedPersonExBnftTrGrp/BusinessName/BusinessNameLine2Txt,BusinessNameLine2Type,None,None,0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/DisqualifiedPersonExBnftTrGrp/BusinessName/BusinessNameLine1Txt,BusinessNameLine1Type,None,None,None,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/BusinessName/BusinessNameLine2Txt,BusinessNameLine2Type,None,None,0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/BusinessName/BusinessNameLine1Txt,BusinessNameLine1Type,None,None,None,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/BusTrInvolveInterestedPrsnGrp/SharingOfRevenuesInd,BooleanType,Sharing of revenues?,Part IV Column (e),0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/LoanToOrganizationInd,CheckboxType,Loan to organization?,Part II Column (d),None,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/DisqualifiedPersonExBnftTrGrp/RlnDisqualifiedPersonOrgTxt,LineExplanationType,Relationship between disqualified person and organization,Part I Column (1b),0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/GrntAsstBnftInterestedPrsnGrp/BusinessName/BusinessNameLine2Txt,BusinessNameLine2Type,None,None,0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/DisqualifiedPersonExBnftTrGrp/TransactionCorrectedInd,BooleanType,Transaction corrected?,Part I Column (1d),0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/TaxImposedAmt,USAmountType,Amount of tax imposed,Part I Line 2,0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/GrntAsstBnftInterestedPrsnGrp/BusinessName/BusinessNameLine1Txt,BusinessNameLine1Type,None,None,None,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/DisqualifiedPersonExBnftTrGrp/PersonNm,PersonNameType,Name - Person,Part I Column (1a),None,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/GrntAsstBnftInterestedPrsnGrp/RelationshipWithOrgTxt,LineExplanationType,Relationship with organization,Part III Column (b),0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/BoardOrCommitteeApprovalInd,BooleanType,Approved by board?,Part II Column (h),0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/LoansBtwnOrgInterestedPrsnGrp/LoanPurposeTxt,LineExplanationType,Purpose of loan,Part II Column (c),0,None
2021v4.2,IRS990ScheduleL,Return/ReturnData/IRS990ScheduleL/BusTrInvolveInterestedPrsnGrp/RelationshipDescriptionTxt,LineExplanationType,Relationship with organization,Part IV Column (b),0,None
2021v4.2,IRS990ScheduleM,Return/ReturnData/IRS990ScheduleM/BoatsAndPlanesGrp/NoncashContributionsRptF990Amt,USAmountType,"Revenues reported on F990, Pt VIII, line 1g",Column (c),0,None
2021v4.2,IRS990ScheduleM,Return/ReturnData/IRS990ScheduleM/ArchaeologicalArtifactsGrp/NonCashCheckboxInd,CheckboxType,Checkbox for lines on Part I,Column (a),0,None
2021v4.2,IRS990ScheduleM,Return/ReturnData/IRS990ScheduleM/ClothingAndHouseholdGoodsGrp/MethodOfDeterminingRevenuesTxt,LineExplanationType,Method of determining revenues,Column (d),0,None
2021v4.2,IRS990ScheduleM,Return/ReturnData/IRS990ScheduleM/SecuritiesMiscellaneousGrp/ContributionCnt,IntegerNNType,Number of contributions,Column (b),0,None
2021v4.2,IRS990ScheduleM,Return/ReturnData/IRS990ScheduleM/ArtFractionalInterestGrp/ContributionCnt,IntegerNNType,Number of contributions,Column (b),0,None
2021v4.2,IRS990ScheduleM,Return/ReturnData/IRS990ScheduleM/TaxidermyGrp/ContributionCnt,IntegerNNType,Number of contributions,Column (b),0,None
2021v4.2,IRS990ScheduleM,Return/ReturnData/IRS990ScheduleM/TaxidermyGrp/NoncashContributionsRptF990Amt,USAmountType,"Revenues reported on F990, Pt VIII, line 1g",Column (c),0,None
2021v4.2,IRS990ScheduleM,Return/ReturnData/IRS990ScheduleM/TaxidermyGrp/MethodOfDeterminingRevenuesTxt,LineExplanationType,Method of determining revenues,Column (d),0,None
2021v4.2,IRS990ScheduleM,Return/ReturnData/IRS990ScheduleM/ArtFractionalInterestGrp/NoncashContributionsRptF990Amt,USAmountType,"Revenues reported on F990, Pt VIII, line 1g",Column (c),0,None
2021v4.2,IRS990ScheduleM,Return/ReturnData/IRS990ScheduleM/ArtHistoricalTreasuresGrp/NonCashCheckboxInd,CheckboxType,Checkbox for lines on Part I,Column (a),0,None
2021v4.2,IRS990ScheduleM,Return/ReturnData/IRS990ScheduleM/ArtHistoricalTreasuresGrp/ContributionCnt,IntegerNNType,Number of contributions,Column (b),0,None
2021v4.2,IRS990ScheduleM,Return/ReturnData/IRS990ScheduleM/SecurPrtnrshpTrustIntrstsGrp/MethodOfDeterminingRevenuesTxt,LineExplanationType,Method of determining revenues,Column (d),0,None
2021v4.2,IRS990ScheduleM,Return/ReturnData/IRS990ScheduleM/ArtHistoricalTreasuresGrp/NoncashContributionsRptF990Amt,USAmountType,"Revenues reported on F990, Pt VIII, line 1g",Column (c),0,None
2021v4.2,IRS990ScheduleM,Return/ReturnData/IRS990ScheduleM/ArtHistoricalTreasuresGrp/MethodOfDeterminingRevenuesTxt,LineExplanationType,Method of determining revenues,Column (d),0,None
2021v4.2,IRS990ScheduleM,Return/ReturnData/IRS990ScheduleM/SecurPrtnrshpTrustIntrstsGrp/ContributionCnt,IntegerNNType,Number of contributions,Column (b),0,None
2021v4.2,IRS990ScheduleM,Return/ReturnData/IRS990ScheduleM/HistoricalArtifactsGrp/NonCashCheckboxInd,CheckboxType,Checkbox for lines on Part I,Column (a),0,None
2021v4.2,IRS990ScheduleM,Return/ReturnData/IRS990ScheduleM/HistoricalArtifactsGrp/ContributionCnt,IntegerNNType,Number of contributions,Column (b),0,None
2021v4.2,IRS990ScheduleM,Return/ReturnData/IRS990ScheduleM/SecurPrtnrshpTrustIntrstsGrp/NonCashCheckboxInd,CheckboxType,Checkbox for lines on Part I,Column (a),0,None
2021v4.2,IRS990ScheduleM,Return/ReturnData/IRS990ScheduleM/HistoricalArtifactsGrp/NoncashContributionsRptF990Amt,USAmountType,"Revenues reported on F990, Pt VIII, line 1g",Column (c),0,None
